name_length,is_organic,is_sugar_free,quantity_value,quantity_unit_encoded,category_depth,country_count,product_age_days,created_year,created_month,main_category_encoded,nova_group
1,0,0,500.0,14,7,1,2055,2020,2,84,3.28450954283178
1,0,0,500.0,14,2,1,1797,2020,3,29,3.28450954283178
11,0,0,400.0,14,6,1,1949,2020,6,18,4.0
8,0,0,230.0,14,13,1,1795,2020,11,18,4.0
4,0,0,415.0,14,6,2,1753,2020,12,330,1.0
7,0,0,500.0,14,8,2,1506,2021,1,400,3.0
2,0,0,250.0,14,9,1,1257,2021,3,159,2.0
1,0,0,100.0,14,6,1,1352,2021,4,459,4.0
4,0,0,300.0,14,8,1,1514,2021,4,400,4.0
2,0,0,270.0,42,2,1,1529,2021,5,159,4.0
3,0,0,500.0,14,10,1,998,2021,6,159,1.0
4,0,0,500.0,14,10,1,1518,2021,6,18,1.0
4,0,0,350.0,14,7,1,1410,2021,7,159,4.0
4,0,0,500.0,14,15,2,1293,2021,7,400,4.0
6,0,0,210.0,14,8,1,1442,2021,10,134,4.0
1,0,0,500.0,42,3,1,1357,2021,11,134,4.0
1,0,0,165.0,56,8,3,1312,2022,3,159,4.0
9,0,0,300.0,14,11,3,1220,2022,5,18,4.0
5,0,0,85.0,14,5,2,894,2022,8,459,4.0
3,0,0,170.0,14,9,3,903,2022,8,400,1.0
1,0,0,500.0,14,7,1,175,2022,9,84,3.28450954283178
2,0,0,150.0,14,12,1,906,2022,9,397,4.0
2,0,0,600.0,14,5,1,1022,2022,12,133,4.0
3,0,0,500.0,14,12,1,820,2023,6,400,4.0
9,0,0,171.0,14,8,2,593,2023,6,400,3.0
2,0,0,220.0,14,9,1,804,2023,8,400,4.0
1,0,0,700.0,14,2,1,776,2023,8,314,4.0
1,0,0,500.0,14,6,1,704,2023,8,459,4.0
3,0,0,425.0,14,9,1,704,2023,10,159,4.0
3,0,0,400.0,14,3,2,691,2023,12,465,4.0
2,0,0,100.0,14,6,1,604,2023,12,459,3.0
3,0,0,400.0,14,8,1,432,2024,3,400,4.0
2,0,0,200.0,14,8,1,562,2024,3,459,4.0
1,0,0,500.0,14,1,1,108,2024,11,160,4.0
5,1,0,500.0,14,7,3,2707,2017,10,18,3.0
1,0,0,12.0,13,6,1,4465,2013,8,53,4.0
2,0,0,200.0,14,6,4,4023,2014,5,119,1.0
2,0,0,200.0,14,10,3,3834,2015,2,400,4.0
1,0,0,250.0,14,5,8,3446,2016,5,400,3.28450954283178
4,0,0,260.0,14,13,3,3050,2016,10,400,4.0
2,0,0,400.0,42,6,9,3020,2017,6,56,4.0
3,0,0,25.0,14,7,3,3329,2016,9,459,4.0
2,0,0,150.0,14,2,2,3028,2017,5,292,3.0
3,0,0,265.0,14,13,2,4556,2013,4,18,4.0
9,0,0,120.0,14,10,1,4549,2013,4,486,4.0
1,0,0,320.0,14,13,4,3298,2015,2,18,4.0
2,0,0,100.0,14,7,2,3740,2013,9,459,3.0
3,0,0,360.0,14,9,1,4468,2013,5,18,4.0
3,0,0,225.0,14,7,1,3887,2014,12,459,4.0
4,0,0,1000.0,42,6,1,4481,2013,5,418,1.0
6,0,0,550.0,14,7,1,4745,2012,10,18,4.0
6,0,0,400.0,14,7,1,4062,2014,5,18,4.0
4,0,0,345.0,14,4,1,2711,2018,1,504,1.0
5,0,0,600.0,14,7,1,2394,2017,6,394,4.0
5,0,0,141.0,14,5,4,3882,2015,3,337,4.0
6,0,0,3.0,71,4,1,3715,2015,5,159,4.0
5,0,0,1500.0,42,8,2,4048,2014,2,52,1.0
5,0,0,500.0,14,6,1,4329,2013,3,400,1.0
2,0,0,500.0,14,10,1,4401,2013,8,415,4.0
4,0,0,100.0,14,1,2,4048,2014,5,117,4.0
5,0,0,100.0,14,6,1,4459,2012,10,459,3.0
4,0,0,425.0,14,8,1,3694,2014,11,52,4.0
1,0,0,150.0,14,9,3,3783,2015,6,396,4.0
4,0,0,670.0,14,15,1,3695,2015,2,18,4.0
3,0,0,285.0,14,4,2,3858,2015,3,134,4.0
3,0,0,500.0,14,9,2,3749,2015,2,18,3.0
2,0,0,12.0,10,5,2,3237,2016,8,169,4.0
2,0,0,800.0,14,6,3,2584,2018,9,400,4.0
2,0,0,450.0,14,11,5,2745,2018,3,18,4.0
6,0,0,500.0,14,7,3,2736,2018,3,400,3.0
4,1,0,450.0,14,9,1,3163,2017,2,159,3.0
6,0,0,1500.0,42,10,2,4274,2013,4,18,4.0
3,0,0,1.5,29,10,10,4096,2014,7,53,3.0
2,0,0,500.0,14,5,2,2376,2018,7,459,4.0
6,0,0,500.0,14,7,2,2762,2018,2,459,4.0
3,1,0,190.0,14,4,2,2692,2018,5,95,4.0
4,0,0,190.0,14,8,3,3852,2015,2,400,4.0
4,0,0,250.0,14,12,2,2599,2018,9,400,4.0
1,0,0,250.0,22,13,2,4837,2012,7,13,3.0
2,0,0,280.0,14,12,2,3182,2016,9,18,4.0
3,0,0,690.0,14,4,1,2578,2018,9,134,1.0
5,0,0,450.0,14,7,1,2437,2018,12,159,3.0
7,0,0,275.0,18,7,1,2479,2019,1,13,4.0
6,0,0,250.0,14,11,1,2470,2019,1,400,3.0
2,0,0,500.0,14,4,2,2232,2019,3,459,4.0
3,0,0,1.0,29,11,2,2379,2019,4,400,3.0
1,0,0,1.0,29,1,1,2270,2019,6,513,3.28450954283178
1,0,0,2.0,71,5,1,2283,2019,6,337,3.28450954283178
2,0,0,500.0,14,6,1,1786,2019,6,459,3.0
2,0,0,125.0,14,6,1,2271,2019,7,400,3.0
4,0,0,30.0,14,10,1,2282,2019,7,400,4.0
5,0,0,500.0,14,4,1,2210,2019,8,418,3.28450954283178
2,0,0,190.0,42,1,3,2136,2019,9,4,4.0
2,0,0,250.0,14,11,1,2045,2019,9,400,3.0
3,0,0,132.0,14,5,1,1974,2019,9,459,4.0
8,0,0,3.0,14,2,2,1971,2019,9,470,4.0
2,0,0,340.0,14,12,1,2149,2019,9,400,4.0
2,0,0,1.0,29,7,1,1704,2019,10,400,2.0
5,0,0,150.0,14,16,2,2091,2019,11,459,4.0
2,0,0,473.0,14,6,2,1863,2019,12,134,3.0
5,0,0,200.0,14,8,1,1869,2020,1,159,4.0
5,0,0,1.0,29,5,5,1816,2020,10,507,3.28450954283178
2,0,0,350.0,14,10,4,1721,2020,12,400,3.0
3,0,0,300.0,14,5,2,1752,2021,1,134,4.0
9,0,0,200.0,14,5,1,1268,2021,1,352,4.0
3,0,0,800.0,14,5,2,997,2021,2,400,4.0
9,0,0,140.0,14,8,1,1655,2021,4,486,4.0
4,0,0,100.0,14,6,2,1499,2021,4,459,4.0
2,0,0,130.0,14,1,1,1560,2021,6,250,4.0
1,0,0,50.0,14,5,1,1492,2021,6,459,4.0
8,0,0,150.0,14,9,1,1444,2021,11,486,4.0
2,0,0,200.0,14,5,1,1308,2021,12,459,3.0
6,0,0,400.0,14,8,1,942,2022,6,418,3.0
3,0,0,250.0,14,6,6,826,2023,3,369,4.0
2,0,0,320.0,14,9,1,759,2023,3,18,4.0
4,0,0,4.0,71,7,2,772,2023,9,159,4.0
1,0,0,1.0,49,8,1,716,2023,9,396,4.0
1,0,0,500.0,14,5,1,581,2023,11,459,4.0
1,0,0,500.0,14,1,1,509,2023,11,463,3.0
3,0,0,1.0,29,11,2,443,2024,1,18,4.0
1,0,0,500.0,14,5,1,447,2024,2,459,3.28450954283178
2,0,0,72.0,5,1,1,202,2024,5,118,3.28450954283178
3,0,0,400.0,14,5,1,346,2024,6,459,4.0
3,0,0,500.0,14,3,1,363,2024,9,159,1.0
5,0,0,50.0,7,8,1,287,2024,10,53,4.0
1,0,0,500.0,14,1,1,94,2024,11,150,3.28450954283178
1,0,0,500.0,14,1,1,221,2024,12,190,3.0
2,0,0,800.0,14,4,2,2872,2017,10,400,4.0
4,0,0,500.0,14,10,2,3149,2016,10,159,1.0
5,0,0,500.0,42,11,3,2870,2017,9,400,2.0
3,0,0,250.0,14,8,1,3216,2016,10,159,2.0
2,0,0,200.0,14,9,1,3619,2015,9,159,3.0
7,0,0,125.0,14,10,1,3012,2016,11,415,3.0
6,0,0,125.0,14,8,3,2837,2017,12,459,4.0
4,0,0,146.0,14,5,1,3887,2015,1,459,4.0
4,0,0,500.0,14,8,1,3246,2016,10,418,4.0
1,0,0,500.0,14,6,2,3553,2015,10,18,3.0
1,0,0,140.0,14,12,5,2641,2018,4,418,3.0
1,0,0,200.0,14,7,5,4127,2014,2,18,1.0
12,0,0,33.0,7,3,1,2988,2017,5,67,4.0
3,0,0,250.0,14,12,3,4770,2012,9,357,3.0
3,0,0,125.0,14,2,3,4660,2013,1,263,2.0
3,0,0,100.0,14,9,2,3660,2015,5,400,4.0
2,0,0,1.0,29,12,1,3170,2016,10,18,4.0
5,0,0,630.0,14,6,1,3249,2016,9,459,4.0
4,0,0,160.0,14,12,1,4674,2012,6,415,3.0
1,0,0,150.0,14,4,6,4277,2014,2,337,4.0
4,0,0,500.0,14,9,1,2118,2018,5,18,3.0
3,0,0,500.0,14,12,1,3961,2014,7,418,1.0
3,0,0,400.0,14,6,4,3501,2015,8,18,4.0
3,0,0,100.0,14,6,1,3330,2015,9,416,4.0
4,0,0,157.0,14,11,3,3845,2015,2,322,4.0
1,0,0,200.0,14,6,4,3706,2015,8,159,3.0
5,0,0,1.0,29,4,1,2574,2018,5,175,1.0
5,0,0,550.0,14,10,1,3854,2015,4,400,4.0
5,0,0,500.0,14,10,1,3076,2016,9,400,4.0
4,0,0,150.0,14,10,3,2579,2018,2,18,3.0
7,0,0,363.0,14,9,2,3834,2015,4,459,4.0
3,0,0,500.0,42,10,3,4167,2014,2,52,4.0
4,0,0,500.0,14,5,2,2468,2018,8,459,4.0
2,0,0,1.0,29,10,1,2627,2018,7,68,4.0
10,0,0,120.0,14,8,2,4345,2013,4,169,4.0
4,0,0,150.0,14,7,9,2971,2017,8,427,4.0
2,0,0,180.0,14,2,3,2506,2018,3,114,4.0
2,0,0,500.0,14,10,4,4190,2014,5,396,1.0
5,0,0,400.0,14,5,1,3164,2017,2,119,4.0
5,0,0,400.0,14,8,2,2669,2017,11,52,4.0
2,0,0,450.0,42,4,2,2911,2017,10,133,4.0
1,0,0,130.0,14,1,2,3217,2016,12,233,4.0
4,0,0,375.0,14,8,2,3067,2017,4,18,4.0
5,0,0,500.0,14,11,6,3013,2016,12,400,4.0
4,0,0,525.0,14,4,1,1999,2018,9,18,4.0
2,0,0,500.0,14,9,2,2353,2018,9,67,3.28450954283178
6,0,0,170.0,14,9,2,2570,2018,10,418,4.0
5,0,0,1.0,27,7,1,2362,2018,11,400,3.0
2,0,0,400.0,14,9,2,2392,2019,2,400,4.0
1,0,0,330.0,14,14,1,2280,2019,2,53,3.0
4,0,0,200.0,14,10,5,2343,2019,3,339,4.0
2,0,0,1.686,27,6,1,2377,2019,4,517,3.0
3,0,0,12.0,71,11,1,2258,2019,7,400,4.0
9,0,0,48.0,14,12,2,2187,2019,9,459,3.0
5,0,0,500.0,42,6,1,1549,2019,12,400,2.0
6,0,0,60.0,14,8,4,1976,2020,5,459,4.0
2,0,0,500.0,14,6,1,1689,2020,7,134,4.0
4,0,0,500.0,14,8,1,1734,2020,7,400,1.0
3,0,0,150.0,42,4,1,1592,2020,9,134,4.0
6,0,0,400.0,14,7,2,1832,2020,9,400,3.0
2,0,0,500.0,42,1,1,1709,2021,1,108,4.0
6,0,0,70.0,14,4,1,1509,2021,3,352,4.0
2,0,0,150.0,42,3,1,485,2021,4,134,4.0
3,0,0,500.0,14,8,1,1276,2021,4,84,3.28450954283178
2,0,0,30.0,14,10,2,1482,2021,5,18,4.0
6,0,0,500.0,14,1,1,1310,2021,7,195,3.28450954283178
1,0,0,90.0,14,9,11,1512,2021,9,459,4.0
7,0,0,500.0,14,9,1,1435,2021,10,18,3.0
6,0,0,250.0,14,16,18,1452,2021,10,396,3.0
4,0,0,30.0,14,8,2,1368,2021,10,459,4.0
4,0,0,200.0,19,11,8,1448,2021,10,159,4.0
4,0,0,380.0,14,10,1,987,2021,11,400,3.28450954283178
1,0,0,500.0,14,1,2,1121,2022,2,228,3.28450954283178
1,0,0,500.0,14,8,1,1156,2022,2,394,2.0
2,0,0,6.0,48,4,1,881,2022,9,459,4.0
8,0,0,124.0,14,5,1,1053,2022,10,459,4.0
5,0,0,400.0,14,4,1,833,2023,5,400,3.0
1,0,0,500.0,14,1,2,368,2024,2,334,3.28450954283178
1,0,0,200.0,14,8,1,598,2024,2,400,3.28450954283178
1,0,0,500.0,14,7,1,0,2024,2,84,3.28450954283178
1,0,0,70.0,44,8,1,446,2024,3,400,4.0
1,0,0,500.0,14,7,1,394,2024,3,84,3.28450954283178
1,0,0,500.0,14,6,1,447,2024,5,68,1.0
10,0,0,90.0,14,11,2,264,2024,6,451,3.0
9,1,0,170.0,14,9,2,2638,2018,3,400,3.0
3,1,0,250.0,14,5,2,2870,2017,4,75,3.0
2,0,0,170.0,14,4,1,2654,2018,1,459,4.0
5,0,0,200.0,14,5,4,2692,2018,1,400,3.28450954283178
6,0,0,120.0,14,10,1,4912,2012,4,459,4.0
2,0,0,350.0,14,11,1,3425,2015,12,18,4.0
2,0,0,370.0,14,11,1,2800,2017,2,400,4.0
2,0,0,1.0,29,9,3,4001,2014,7,68,4.0
3,0,0,1.0,29,5,3,4744,2012,10,43,3.0
4,0,0,240.0,14,6,1,3385,2015,2,400,4.0
7,0,0,500.0,42,4,1,3340,2015,4,134,4.0
8,0,0,33.0,7,5,1,3496,2015,1,134,4.0
5,0,0,33.0,7,6,1,3682,2015,5,134,4.0
2,0,0,4.0,14,11,3,3986,2014,7,400,4.0
1,0,0,200.0,14,4,2,3278,2016,9,134,4.0
3,0,0,150.0,14,5,3,3818,2015,3,12,1.0
4,0,0,100.0,14,6,2,3603,2014,12,459,4.0
2,0,0,270.0,14,5,1,3103,2017,3,134,4.0
4,0,0,90.0,14,6,2,3296,2016,1,459,3.0
2,0,0,175.0,14,6,12,4042,2014,5,75,4.0
3,0,0,400.0,14,8,2,2031,2017,4,400,4.0
3,0,0,400.0,14,5,4,2720,2017,5,400,4.0
3,0,0,100.0,14,2,2,2950,2017,2,37,3.0
4,0,0,190.0,14,5,1,2357,2018,2,134,3.0
4,0,0,30.0,14,4,4,3993,2014,11,459,4.0
1,0,0,115.0,14,12,7,3475,2016,4,459,4.0
3,0,0,500.0,14,1,2,2509,2018,3,250,3.28450954283178
2,0,0,172.0,14,17,12,3196,2017,1,312,3.28450954283178
2,0,0,280.0,14,7,5,3730,2015,7,337,4.0
5,0,0,150.0,14,10,3,4799,2012,9,12,4.0
3,0,0,500.0,14,16,1,3123,2017,4,401,4.0
4,0,0,480.0,14,7,1,3105,2017,4,344,4.0
3,0,0,60.0,42,3,1,2765,2018,3,134,3.0
5,0,0,500.0,14,4,2,977,2018,2,400,4.0
2,0,0,230.0,14,7,8,2566,2018,10,18,4.0
1,0,0,200.0,14,10,2,2452,2018,10,18,3.28450954283178
7,0,0,800.0,14,6,2,2402,2019,3,400,4.0
2,0,0,500.0,14,10,3,2304,2019,3,18,1.0
2,0,0,400.0,14,5,1,2349,2019,4,418,4.0
2,0,0,450.0,14,9,1,2099,2019,4,18,4.0
3,0,0,300.0,14,4,1,2116,2019,4,400,3.0
5,0,0,166.0,14,10,1,2306,2019,5,14,3.28450954283178
3,0,0,1.0,29,13,2,2326,2019,6,53,3.0
3,0,0,110.0,14,2,1,2063,2019,6,287,4.0
5,0,0,225.0,14,7,1,1894,2019,7,18,4.0
6,0,0,85.0,14,12,1,2256,2019,8,401,4.0
3,0,0,150.0,42,7,4,2051,2019,10,68,1.0
4,0,0,100.0,14,9,2,2141,2019,11,68,3.28450954283178
3,0,0,750.0,14,7,1,2154,2019,11,471,4.0
4,0,0,250.0,14,10,2,1945,2019,12,18,4.0
1,0,0,500.0,14,2,2,2079,2020,2,418,1.0
3,0,0,500.0,14,12,1,2045,2020,2,400,3.0
3,0,0,8.0,8,5,1,1913,2020,3,459,4.0
3,0,0,250.0,14,11,1,1972,2020,3,21,3.0
7,0,0,481.0,14,7,2,1716,2020,4,164,4.0
8,0,0,400.0,14,10,1,1962,2020,4,418,4.0
2,0,0,300.0,14,11,2,1945,2020,4,159,3.28450954283178
3,0,0,500.0,14,1,1,2005,2020,4,250,3.28450954283178
2,0,0,200.0,14,7,1,1786,2020,4,459,4.0
2,0,0,680.0,14,2,1,1636,2020,6,475,4.0
3,0,0,175.0,14,11,1,1785,2020,7,415,4.0
4,0,0,1.0,29,3,2,1282,2020,9,294,4.0
3,0,0,500.0,14,7,1,1816,2020,9,18,4.0
1,0,0,500.0,14,5,1,1710,2020,9,459,4.0
3,0,0,750.0,14,1,1,1172,2021,1,100,4.0
3,0,0,200.0,14,7,1,1711,2021,1,519,1.0
1,0,0,14.0,14,5,1,1652,2021,3,459,3.28450954283178
7,0,0,250.0,14,10,1,1620,2021,5,400,4.0
5,0,0,45.0,14,10,1,1616,2021,5,400,3.0
3,0,0,500.0,14,12,1,1051,2021,6,159,4.0
5,0,0,350.0,14,8,1,1160,2021,6,18,4.0
3,0,0,1.0,32,4,1,1394,2021,7,67,1.0
5,0,0,750.0,14,7,4,1514,2021,8,84,4.0
1,0,0,500.0,14,8,4,1482,2021,8,400,1.0
2,0,0,900.0,14,10,1,1355,2021,9,18,4.0
1,0,0,400.0,14,5,5,1262,2022,3,459,4.0
3,0,0,165.0,14,6,1,1190,2022,3,159,4.0
3,0,0,450.0,14,9,1,720,2022,3,18,1.0
4,0,0,500.0,14,8,1,859,2022,5,159,3.28450954283178
3,0,0,175.0,14,3,1,1021,2022,5,134,3.0
4,0,0,500.0,14,1,1,1176,2022,6,211,4.0
4,0,0,180.0,14,16,2,1211,2022,6,396,3.0
2,1,0,200.0,14,5,1,1093,2022,9,400,1.0
3,0,0,100.0,14,9,1,1112,2022,10,459,4.0
4,0,0,5.0,71,1,1,640,2023,4,149,3.0
3,0,0,550.0,14,6,1,751,2023,4,400,4.0
6,0,0,500.0,14,3,1,356,2023,7,349,3.0
4,0,0,1.0,27,11,1,86,2023,8,400,1.0
3,0,0,500.0,14,9,1,769,2023,9,400,4.0
5,0,0,500.0,14,7,1,349,2024,2,84,3.28450954283178
1,0,0,200.0,14,1,1,386,2024,5,469,4.0
1,0,0,500.0,14,1,1,79,2024,11,248,1.0
7,0,0,1.0,29,11,2,2918,2017,9,53,4.0
5,0,0,400.0,14,10,3,3081,2017,5,400,1.0
2,0,0,700.0,14,9,3,3297,2016,10,402,1.0
1,0,0,185.0,14,12,3,3805,2015,4,297,3.0
3,0,0,250.0,14,9,4,3280,2016,3,508,2.0
2,0,0,420.0,14,5,1,1759,2018,3,400,4.0
3,0,0,130.0,14,6,3,4491,2013,5,459,3.0
5,0,0,108.0,14,5,1,3726,2014,10,459,4.0
7,0,0,265.0,14,9,2,4191,2014,4,400,4.0
3,0,0,135.0,14,10,1,2956,2017,7,415,3.0
2,0,0,500.0,14,1,3,3327,2016,4,214,3.28450954283178
3,0,0,50.0,7,6,1,2612,2018,5,67,4.0
1,0,0,45.0,14,10,1,4206,2014,4,400,3.0
4,0,0,85.0,14,6,1,3756,2015,6,459,4.0
2,0,0,1.0,27,5,1,4439,2013,9,474,2.0
8,0,0,200.0,14,6,1,4489,2013,2,459,4.0
3,0,0,255.0,14,6,1,3583,2015,9,18,4.0
6,0,0,100.0,7,12,1,4514,2013,4,18,3.0
4,0,0,130.0,14,10,4,4557,2013,4,400,3.0
4,0,0,200.0,14,1,1,4881,2012,5,300,3.0
9,0,0,280.0,14,15,1,3743,2015,4,400,4.0
2,0,0,80.0,14,5,1,2442,2018,8,504,4.0
4,0,0,350.0,14,6,3,4017,2014,5,459,4.0
3,0,0,300.0,14,8,1,3940,2015,1,400,4.0
3,0,0,80.0,14,9,1,3077,2016,9,416,3.0
2,0,0,300.0,14,6,6,4381,2013,8,420,4.0
2,0,0,1.0,27,3,1,4048,2014,8,474,2.0
7,0,0,1.0,29,3,2,2964,2017,4,52,4.0
2,0,0,284.0,42,3,1,2249,2018,6,134,4.0
2,0,0,850.0,42,8,2,3388,2016,2,400,4.0
3,0,0,85.0,14,12,2,3746,2015,5,400,4.0
6,0,0,400.0,42,9,1,2829,2018,1,68,4.0
2,0,0,50.0,7,1,5,4589,2013,3,371,4.0
6,0,0,76.0,14,7,2,2464,2018,9,416,4.0
1,0,0,1.0,29,2,2,3838,2015,4,418,3.28450954283178
3,0,0,1.5,29,1,1,4290,2013,8,359,3.28450954283178
8,0,0,265.0,14,11,1,3305,2016,9,18,4.0
5,0,0,500.0,14,7,1,3077,2017,5,52,4.0
1,0,0,66.0,14,7,6,3129,2017,3,313,4.0
1,0,0,250.0,14,11,11,4074,2014,9,418,3.0
1,0,0,950.0,14,7,4,2886,2017,11,84,4.0
2,0,0,176.0,14,7,12,4894,2012,5,459,4.0
2,0,0,1.0,36,3,3,2676,2018,4,52,4.0
2,0,0,150.0,14,13,2,3413,2015,9,18,3.28450954283178
3,0,0,500.0,14,6,2,2623,2018,8,13,4.0
7,0,0,140.0,14,5,1,3073,2017,5,411,4.0
2,0,0,125.0,14,3,2,2717,2018,4,411,4.0
7,0,0,1000.0,42,9,1,2828,2017,9,400,4.0
3,0,0,90.0,14,6,3,2563,2018,9,459,4.0
1,0,0,500.0,14,10,1,2434,2018,9,53,3.28450954283178
3,0,0,450.0,14,7,1,2334,2018,10,67,4.0
9,0,0,400.0,14,1,1,2551,2018,10,449,4.0
6,0,0,370.0,14,16,1,2375,2019,3,400,4.0
5,0,0,200.0,14,13,6,2397,2019,3,18,3.0
5,0,0,220.0,14,9,1,2312,2019,6,18,3.0
5,0,0,400.0,14,12,2,2278,2019,7,400,4.0
1,0,0,460.0,14,7,1,2144,2019,9,400,4.0
2,0,0,567.0,14,13,5,2191,2019,9,400,1.0
2,0,0,625.0,14,7,1,2109,2020,1,400,4.0
3,0,0,403.0,14,9,1,1792,2020,1,294,3.0
1,0,0,4.0,71,8,1,1998,2020,3,451,1.0
5,0,0,110.0,14,17,1,2028,2020,4,422,3.0
5,0,0,400.0,14,9,2,1892,2020,4,418,4.0
3,0,0,6.0,14,7,1,1966,2020,4,18,3.0
3,0,0,1.0,29,15,1,1879,2020,5,23,1.0
4,0,0,500.0,14,7,1,1597,2020,6,400,3.0
5,0,0,330.0,14,8,1,1911,2020,7,400,3.0
1,0,0,500.0,14,6,1,1842,2020,8,400,4.0
5,0,0,500.0,14,7,1,1590,2020,9,159,1.0
2,0,0,100.0,14,10,2,1563,2020,12,68,1.0
4,0,0,950.0,42,7,1,1573,2021,2,164,4.0
1,0,0,500.0,14,7,1,0,2021,5,84,3.28450954283178
3,0,0,167.0,14,5,1,1514,2021,9,459,4.0
1,0,0,500.0,14,7,1,1293,2022,1,84,4.0
3,0,0,400.0,14,3,1,1021,2022,2,400,4.0
2,0,0,500.0,42,4,2,1334,2022,2,134,4.0
3,0,0,125.0,14,11,1,1312,2022,2,415,4.0
4,0,0,185.0,14,10,2,1168,2022,8,400,4.0
2,0,0,4.0,71,2,1,1075,2022,11,223,4.0
7,0,0,140.0,14,4,1,941,2022,11,486,4.0
4,0,0,256.0,14,5,1,1011,2023,1,418,4.0
3,0,0,480.0,14,6,1,875,2023,1,400,3.0
2,0,0,130.0,14,6,2,910,2023,3,459,4.0
3,0,0,500.0,14,1,1,853,2023,3,190,4.0
1,0,0,1.0,29,11,1,586,2023,5,400,3.0
6,0,0,220.0,14,3,1,858,2023,5,405,4.0
3,0,0,200.0,14,1,1,655,2023,7,277,1.0
1,0,0,500.0,14,1,1,388,2024,1,145,3.28450954283178
5,0,0,3.0,71,2,1,444,2024,8,42,4.0
2,0,0,500.0,14,5,1,302,2024,8,459,4.0
1,0,0,500.0,14,8,1,289,2024,11,53,3.28450954283178
3,0,0,500.0,14,8,1,2913,2017,5,159,1.0
2,0,0,500.0,14,11,3,3852,2015,3,84,3.28450954283178
5,0,0,1.0,29,11,1,4043,2013,11,18,1.0
4,0,0,500.0,14,9,1,2681,2017,12,394,3.28450954283178
4,0,0,500.0,14,11,1,2586,2017,9,400,3.0
2,0,0,1.0,29,10,5,3743,2015,6,400,1.0
2,0,0,1.0,29,8,1,3087,2017,3,67,1.0
3,0,0,825.0,14,5,1,3531,2015,3,18,4.0
4,0,0,110.0,14,9,1,3273,2016,10,18,3.0
1,0,0,500.0,14,9,2,4111,2014,4,394,3.28450954283178
8,0,0,200.0,14,2,1,1960,2018,4,25,4.0
1,0,0,175.0,14,5,2,2947,2017,9,459,4.0
4,0,0,500.0,42,7,3,2707,2018,5,18,4.0
3,0,0,250.0,42,6,3,4572,2012,11,400,4.0
8,0,0,100.0,14,15,2,4125,2014,6,418,3.0
4,0,0,135.0,14,10,2,3020,2017,6,415,3.0
4,0,0,4.0,14,7,1,3234,2016,3,418,3.0
12,0,0,300.0,14,6,1,3375,2016,5,486,4.0
7,0,0,255.0,14,14,1,3991,2014,11,18,4.0
2,0,0,700.0,14,10,1,4352,2013,4,18,1.0
3,0,0,200.0,14,8,1,3067,2016,4,415,4.0
5,0,0,140.0,14,9,1,3112,2017,4,418,3.0
2,0,0,500.0,14,10,4,4377,2013,9,18,1.0
4,0,0,200.0,14,6,1,2564,2018,5,459,4.0
5,0,0,400.0,14,7,2,3740,2014,11,394,4.0
1,0,0,250.0,14,10,1,3484,2015,11,18,4.0
3,0,0,500.0,14,11,1,2668,2018,4,400,4.0
6,0,0,159.0,14,7,2,2527,2018,3,400,4.0
7,0,0,200.0,14,4,2,2645,2018,1,459,3.0
5,0,0,250.0,14,7,2,3153,2017,2,159,3.0
6,0,0,283.0,14,6,4,3832,2015,2,400,3.0
3,0,0,150.0,14,3,1,2943,2017,9,164,3.0
7,0,0,35.0,14,8,1,2953,2017,5,10,4.0
2,0,0,80.0,14,5,1,2598,2018,1,459,4.0
7,0,0,250.0,14,9,6,4822,2012,5,52,1.0
3,0,0,270.0,14,8,3,3159,2016,11,339,4.0
5,0,0,0.25,27,13,7,4556,2013,4,340,3.0
1,0,0,500.0,14,5,1,3587,2015,12,13,4.0
4,0,0,500.0,14,10,7,4382,2013,10,18,1.0
5,0,0,230.0,14,7,2,3217,2016,11,119,4.0
3,0,0,25.0,14,12,6,3073,2017,4,84,4.0
6,0,0,100.0,14,12,7,2706,2018,5,75,4.0
2,0,0,350.0,14,5,4,2849,2017,8,458,4.0
1,0,0,200.0,14,6,3,2624,2017,11,18,1.0
1,0,0,150.0,42,3,6,4197,2014,4,307,3.0
1,0,0,500.0,14,13,2,2498,2018,9,52,4.0
3,0,0,150.0,42,3,1,2513,2018,10,133,3.0
2,0,0,1.0,27,1,2,2491,2018,10,89,1.0
2,0,0,500.0,14,2,2,2437,2018,12,447,4.0
1,0,0,500.0,14,7,2,2299,2019,2,84,4.0
4,0,0,33.0,7,8,2,2141,2019,3,67,4.0
4,0,0,450.0,44,9,1,2070,2019,5,18,4.0
5,0,0,1.0,29,4,1,2314,2019,6,344,4.0
9,0,0,132.0,14,4,2,1873,2019,9,459,4.0
1,0,0,500.0,14,7,2,2068,2019,9,84,3.28450954283178
7,0,0,4.0,71,11,1,2151,2019,10,159,4.0
4,0,0,150.0,14,12,6,2135,2019,10,510,3.0
3,0,0,500.0,14,8,2,1936,2019,10,418,4.0
7,0,0,180.0,14,4,1,1990,2019,11,400,4.0
2,0,0,200.0,14,4,1,1717,2019,12,159,3.0
2,0,0,750.0,14,11,1,1692,2020,2,400,4.0
5,0,0,500.0,14,7,1,1868,2020,3,418,3.28450954283178
1,0,0,500.0,14,9,1,2008,2020,3,400,2.0
1,0,0,500.0,14,9,1,1765,2020,9,13,4.0
3,0,0,500.0,14,9,1,1350,2021,1,400,3.0
3,0,0,1.0,29,11,2,949,2021,1,400,4.0
